id;neighbourhood_cleansed;neighbourhood_group_cleansed;latitude;longitude;property_type;room_type;accommodates;bathrooms;bathrooms_text;bedrooms;beds;amenities;instant_bookable;price
9,30056E+17;el Poble Sec;Sants-Montjuïc;41.3734693;2.1633;Private room in rental unit;Private room;3;1.5;1.5 shared baths;1.0;1.0;"[""Ceiling fan"", ""Dedicated workspace"", ""Host greets you"", ""Drying rack for clothing"", ""Smoking allowed"", ""Pantene etc shampoo"", ""Arcade games"", ""Free dryer \u2013 In unit"", ""Game console: PS4"", ""Air conditioning"", ""Long term stays allowed"", ""Lactovit - Dove body soap"", ""Hot water"", ""Laundromat nearby"", ""Heating - split type ductless system"", ""Outdoor furniture"", ""Iron"", ""Bed linens"", ""Dishwasher"", ""TV"", ""Wifi"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Fire extinguisher"", ""Central heating"", ""Theme room"", ""Cooking basics"", ""Cleaning products"", ""Washer"", ""Microwave"", ""Kitchen"", ""Candy refrigerator"", ""Bidet"", ""Hangers"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel"", ""Movie theater""]";f;80.0
8,93365E+17;la Vila de Gràcia;Gràcia;41.40375;2.16041;Private room in rental unit;Private room;2;1.5;1.5 shared baths;1.0;1.0;"[""Dedicated workspace"", ""Coffee maker"", ""Shampoo"", ""Refrigerator"", ""Books and reading material"", ""Lock on bedroom door"", ""Host greets you"", ""Hot water"", ""Cleaning available during stay"", ""Baking sheet"", ""Iron"", ""Bed linens"", ""Portable fans"", ""Oven"", ""Other gas stove"", ""Wifi"", ""Dishes and silverware"", ""Wine glasses"", ""Board games"", ""Portable heater"", ""Window guards"", ""Fire extinguisher"", ""Hot water kettle"", ""Cooking basics"", ""Coffee"", ""Clothing storage"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Room-darkening shades"", ""Microwave"", ""Kitchen"", ""Bidet"", ""Hair dryer"", ""Hangers"", ""Body soap"", ""Ethernet connection"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel""]";f;75.0
48927453;el Camp de l'Arpa del Clot;Sant Martí;41.409908;2.179143;Private room in hostel;Private room;10;0.0;0 shared baths;1.0;5.0;"[""Building staff"", ""Room-darkening shades"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""First aid kit"", ""Self check-in"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Hot water""]";t;70.0
6,69302E+17;la Sagrada Família;Eixample;41.40557;2.17446;Entire rental unit;Entire home/apt;3;1.0;1 bath;1.0;3.0;"[""Coffee maker"", ""TV"", ""Wifi"", ""Washer"", ""Dishes and silverware"", ""Smart lock"", ""Backyard"", ""Refrigerator"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""City skyline view"", ""Heating"", ""Cooking basics"", ""Air conditioning""]";t;175.0
1,15845E+18;la Dreta de l'Eixample;Eixample;41.40112;2.16716;Private room in rental unit;Private room;1;0.0;0 shared baths;1.0;1.0;"[""Dedicated workspace"", ""Conditioner"", ""Paid street parking off premises"", ""Refrigerator"", ""Drying rack for clothing"", ""Lock on bedroom door"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""Portable fans"", ""Oven"", ""Wifi"", ""Dishes and silverware"", ""Stove"", ""Hot water kettle"", ""Cooking basics"", ""Clothing storage"", ""Freezer"", ""Dining table"", ""Room-darkening shades"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hangers""]";f;34.0
7755595;la Dreta de l'Eixample;Eixample;41.39319;2.16286;Private room in rental unit;Private room;2;;1.5 baths;;;"[""Breakfast"", ""Shampoo"", ""Wifi"", ""Washer"", ""TV with standard cable"", ""Pets allowed"", ""Kitchen"", ""Elevator"", ""Heating"", ""Air conditioning"", ""Essentials""]";f;50.0
1,26068E+18;la Vila de Gràcia;Gràcia;41.40424305434802;2.1516444136135364;Private room in rental unit;Private room;2;2.0;2 baths;1.0;3.0;"[""Dedicated workspace"", ""TV"", ""Wifi"", ""Washer"", ""First aid kit"", ""Kitchen"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Air conditioning""]";f;52.0
5,79664E+17;la Dreta de l'Eixample;Eixample;41.39183;2.17683;Entire condo;Entire home/apt;6;1.0;1 bath;3.0;3.0;"[""Patio or balcony"", ""Coffee maker"", ""Shampoo"", ""Refrigerator"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""Smart lock"", ""Outdoor furniture"", ""Self check-in"", ""City skyline view"", ""Oven"", ""Outdoor kitchen"", ""Dishwasher"", ""TV"", ""Wifi"", ""Luggage dropoff allowed"", ""Stove"", ""Exterior security cameras on property"", ""Hot water kettle"", ""Coffee"", ""Freezer"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Private entrance"", ""Ethernet connection"", ""Outdoor dining area"", ""Air conditioning"", ""Shower gel""]";f;105.0
9,19333E+17;la Dreta de l'Eixample;Eixample;41.38811;2.17053;Private room in rental unit;Private room;1;2.0;2 baths;1.0;1.0;"[""Dedicated workspace"", ""TV"", ""Wifi"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Cleaning available during stay""]";f;31.0
1,10632E+18;el Camp de l'Arpa del Clot;Sant Martí;41.411074;2.183443;Entire rental unit;Entire home/apt;5;1.0;1 bath;3.0;3.0;"[""Heating"", ""AC - split type ductless system"", ""TV"", ""Kitchen"", ""Hot water"", ""Free washer \u2013 In unit"", ""Hangers"", ""Wifi""]";f;75.0
15796640;Vilapicina i la Torre Llobeta;Nou Barris;41.42624;2.17713;Private room in rental unit;Private room;2;;1 private bath;2.0;;"[""Coffee maker"", ""Shampoo"", ""Refrigerator"", ""Host greets you"", ""Paid parking off premises"", ""Heating"", ""Hot water"", ""Iron"", ""Bed linens"", ""Oven"", ""TV"", ""Wifi"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""First aid kit"", ""Stove"", ""Microwave"", ""Hair dryer"", ""Hangers"", ""Ethernet connection"", ""Extra pillows and blankets"", ""Essentials""]";f;42.0
5,82452E+17;el Barri Gòtic;Ciutat Vella;41.378582;2.177905;Entire rental unit;Entire home/apt;2;1.0;1 bath;0.0;1.0;"[""Dedicated workspace"", ""Coffee maker"", ""Shampoo"", ""Hot water"", ""Bed linens"", ""Paid parking on premises"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Coffee"", ""Clothing storage"", ""Dining table"", ""Cleaning products"", ""Kitchen"", ""Hangers"", ""Body soap"", ""Baking sheet"", ""Essentials"", ""Shower gel""]";f;30.0
3765986;la Maternitat i Sant Ramon;Les Corts;41.378;2.12506;Private room in rental unit;Private room;1;;1.5 shared baths;;;"[""Wifi"", ""Washer"", ""First aid kit"", ""Iron"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator"", ""Hangers"", ""Essentials""]";f;20.0
1,15273E+18;el Raval;Ciutat Vella;41.37697;2.1679;Entire rental unit;Entire home/apt;3;1.0;1 bath;2.0;2.0;"[""Paid parking on premises"", ""TV"", ""Wifi"", ""Washer"", ""Kitchen"", ""Fire extinguisher"", ""Air conditioning""]";t;95.0
6924144;el Raval;Ciutat Vella;41.38006;2.16952;Entire loft;Entire home/apt;3;1.0;1 bath;0.0;1.0;"[""Patio or balcony"", ""Coffee maker"", ""Other electric stove"", ""Refrigerator"", ""Smoking allowed"", ""Long term stays allowed"", ""Hot water"", ""Pets allowed"", ""Heating - split type ductless system"", ""Iron"", ""Bed linens"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Portable heater"", ""Cooking basics"", ""Paid parking garage off premises"", ""Microwave"", ""Kitchen"", ""Hair dryer"", ""Hangers"", ""AC - split type ductless system"", ""Extra pillows and blankets"", ""Essentials""]";f;45.0
1,29778E+18;el Raval;Ciutat Vella;41.38262;2.16879;Private room in rental unit;Private room;1;1.0;1 shared bath;1.0;1.0;"[""Dedicated workspace"", ""Coffee maker"", ""Shampoo"", ""Refrigerator"", ""Drying rack for clothing"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""Iron"", ""Bed linens"", ""Single level home"", ""Oven"", ""Dryer"", ""Dishwasher"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Wine glasses"", ""Stove"", ""Hot water kettle"", ""Cooking basics"", ""Freezer"", ""Dining table"", ""Washer"", ""Microwave"", ""Kitchen"", ""Toaster"", ""Private entrance"", ""Hangers"", ""Air conditioning"", ""Essentials"", ""Shower gel""]";t;69.0
1,13251E+18;Diagonal Mar i el Front Marítim del Poblenou;Sant Martí;41.4077523;2.2112949;Room in hotel;Private room;2;1.0;1 private bath;1.0;1.0;"[""Safe"", ""Dedicated workspace"", ""Shampoo"", ""Conditioner"", ""Heating"", ""Hot water"", ""Iron"", ""Bed linens"", ""Paid parking on premises"", ""TV"", ""Wifi"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Hot water kettle"", ""Crib"", ""Room-darkening shades"", ""Elevator"", ""Hair dryer"", ""Hangers"", ""Body soap"", ""Air conditioning"", ""Essentials"", ""Shower gel""]";t;500.0
1,28404E+18;el Raval;Ciutat Vella;41.38146416999599;2.165317541053388;Private room in rental unit;Private room;4;2.0;2 baths;2.0;2.0;"[""TV"", ""Wifi"", ""Washer"", ""Radiant heating"", ""Kitchen"", ""Lock on bedroom door"", ""Self check-in"", ""Lockbox"", ""Body soap"", ""Air conditioning"", ""Essentials"", ""Hot water"", ""Shower gel""]";t;180.0
33899460;l'Antiga Esquerra de l'Eixample;Eixample;41.38932;2.15859;Entire rental unit;Entire home/apt;4;1.0;1 bath;2.0;2.0;"[""Coffee maker"", ""Paid street parking off premises"", ""Refrigerator"", ""Drying rack for clothing"", ""Smoking allowed"", ""Stainless steel oven"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""Iron"", ""Bed linens"", ""City skyline view"", ""Dishwasher"", ""TV"", ""Wifi"", ""Otro stainless steel induction stove"", ""Dishes and silverware"", ""Clothing storage: closet"", ""Cooking basics"", ""Dining table"", ""Shared patio or balcony"", ""Microwave"", ""Kitchen"", ""Barbecue utensils"", ""Hair dryer"", ""Elevator"", ""Hangers"", ""AC - split type ductless system"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel""]";t;100.0
6,59086E+17;l'Antiga Esquerra de l'Eixample;Eixample;41.3919859;2.1542665;Entire rental unit;Entire home/apt;5;;2 baths;3.0;;"[""Garden view"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, and 5-10 years old"", ""Ceiling fan"", ""Shampoo"", ""85 inch HDTV"", ""Dedicated workspace"", ""Conditioner"", ""Coffee maker"", ""Clothing storage: walk-in closet and closet"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Clamp on table seat high chair - available upon request"", ""Books and reading material"", ""Host greets you"", ""Free dryer \u2013 In unit"", ""Long term stays allowed"", ""Air conditioning"", ""Children\u2019s dinnerware"", ""Hot water"", ""Cleaning available during stay"", ""Pack \u2019n play/Travel crib"", ""Laundromat nearby"", ""Heating - split type ductless system"", ""Outdoor furniture"", ""Iron"", ""Bed linens"", ""Bikes"", ""Hammock"", ""Outdoor shower"", ""Portable fans"", ""City skyline view"", ""Private patio or balcony"", ""Oven"", ""Dishwasher"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Wine glasses"", ""Crib - available upon request"", ""Board games"", ""Beach essentials"", ""Waterfront"", ""Central heating"", ""Courtyard view"", ""Exterior security cameras on property"", ""Hot water kettle"", ""Cooking basics"", ""Coffee"", ""Indoor fireplace"", ""Freezer"", ""Cleaning products"", ""Room-darkening shades"", ""Dining table"", ""Sun loungers"", ""Private backyard \u2013 Fully fenced"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Body soap"", ""Free washer \u2013 In unit"", ""Outdoor dining area"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel""]";f;975.0
1,13312E+18;el Barri Gòtic;Ciutat Vella;41.3814857;2.1803454;Entire rental unit;Entire home/apt;6;;1 bath;3.0;;"[""Wifi"", ""Washer"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Kitchen"", ""Air conditioning""]";f;103.0
9,85994E+17;la Vila de Gràcia;Gràcia;41.39894;2.15476;Entire rental unit;Entire home/apt;4;2.5;2.5 baths;3.0;4.0;"[""Dedicated workspace"", ""TV"", ""Wifi"", ""Washer"", ""Pets allowed"", ""Smoke alarm"", ""Pool"", ""Carbon monoxide alarm"", ""Pool view"", ""First aid kit"", ""Kitchen"", ""Exercise equipment"", ""Exterior security cameras on property"", ""City skyline view"", ""Outdoor dining area"", ""Air conditioning"", ""Free parking on premises""]";f;400.0
1,11224E+18;la Vila de Gràcia;Gràcia;41.39932472548119;2.1613717787302344;Entire rental unit;Entire home/apt;2;1.0;1 bath;2.0;2.0;"[""High chair - available upon request"", ""Refrigerator"", ""Host greets you"", ""Drying rack for clothing"", ""Coffee maker: Nespresso"", ""Long term stays allowed"", ""Hot water"", ""Portable air conditioning"", ""Laundromat nearby"", ""Iron"", ""Bed linens"", ""Portable fans"", ""City skyline view"", ""Oven"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Crib - available upon request"", ""Cooking basics"", ""Freezer"", ""Dining table"", ""Room-darkening shades"", ""Washer"", ""Gas stove"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Hangers"", ""Essentials""]";f;70.0
18918168;la Dreta de l'Eixample;Eixample;41.3881;2.16787;Entire rental unit;Entire home/apt;4;1.0;1 bath;1.0;3.0;"[""Safe"", ""Coffee maker"", ""Refrigerator"", ""Free dryer \u2013 In unit"", ""Heating"", ""Pack \u2019n play/Travel crib"", ""Pets allowed"", ""Smart lock"", ""Iron"", ""Bed linens"", ""Self check-in"", ""Oven"", ""Dishwasher"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Hot water kettle"", ""Crib"", ""Freezer"", ""Microwave"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Free washer \u2013 In unit"", ""Central air conditioning"", ""High chair""]";t;135.0
9,89718E+17;les Corts;Les Corts;41.3843157604509;2.13049317989506;Entire rental unit;Entire home/apt;4;1.0;1 bath;2.0;3.0;"[""Fire extinguisher"", ""Host greets you"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""Room-darkening shades"", ""Hangers"", ""Iron"", ""Heating - split type ductless system"", ""Private patio or balcony"", ""Paid parking garage off premises"", ""Body soap"", ""Luggage dropoff allowed"", ""Babysitter recommendations"", ""Cleaning available during stay"", ""Microwave"", ""Crib - available upon request"", ""Kitchen"", ""Portable heater"", ""Coffee"", ""Cooking basics"", ""Bed linens"", ""AC - split type ductless system"", ""Extra pillows and blankets"", ""First aid kit"", ""Coffee maker: Nespresso"", ""Drying rack for clothing"", ""Portable fans"", ""Toaster"", ""Dining table"", ""Dishes and silverware"", ""Stainless steel oven"", ""Wifi"", ""Wine glasses"", ""Outdoor furniture"", ""Shower gel"", ""Freezer"", ""Blender"", ""42 inch HDTV with Amazon Prime Video, HBO Max, Netflix"", ""Hot water kettle"", ""Essentials"", ""Dedicated workspace"", ""Hot water"", ""Exterior security cameras on property"", ""Clamp on table seat high chair - available upon request"", ""Hair dryer"", ""Clothing storage: closet"", ""Elevator""]";f;75.0
986867;Sant Gervasi - Galvany;Sarrià-Sant Gervasi;41.3941;2.14707;Entire rental unit;Entire home/apt;4;1.0;1 bath;2.0;2.0;"[""Patio or balcony"", ""Dedicated workspace"", ""Coffee maker"", ""Shampoo"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Paid parking off premises"", ""Long term stays allowed"", ""Air conditioning"", ""Hot water"", ""Cleaning available during stay"", ""Iron"", ""Bed linens"", ""Self check-in"", ""Keypad"", ""Oven"", ""Dryer"", ""Dishwasher"", ""TV"", ""Wifi"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Smoke alarm"", ""Fire extinguisher"", ""Hot water kettle"", ""Cooking basics"", ""Crib"", ""Room-darkening shades"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Hangers"", ""Extra pillows and blankets"", ""Essentials"", ""High chair""]";t;179.0
21721716;el Camp de l'Arpa del Clot;Sant Martí;41.41082;2.17776;Entire rental unit;Entire home/apt;4;1.0;1 bath;2.0;3.0;"[""Coffee maker"", ""Shampoo"", ""Refrigerator"", ""Fast wifi \u2013 293 Mbps"", ""Heating"", ""Iron"", ""Oven"", ""Dishwasher"", ""Hot water kettle"", ""Crib"", ""Freezer"", ""Dining table"", ""32 inch TV"", ""Microwave"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Free washer \u2013 In unit"", ""Central air conditioning"", ""High chair""]";t;343.0
20091067;Sant Pere, Santa Caterina i la Ribera;Ciutat Vella;41.38731;2.17851;Private room in rental unit;Private room;2;;1 shared bath;;;"[""Dedicated workspace"", ""Shampoo"", ""Host greets you"", ""Smoking allowed"", ""Hot water"", ""Pets allowed"", ""BBQ grill"", ""Iron"", ""Bed linens"", ""Dryer"", ""Wifi"", ""Fire extinguisher"", ""Indoor fireplace"", ""Washer"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Outdoor dining area"", ""Private living room""]";f;68.0
32956423;la Vila de Gràcia;Gràcia;41.41013;2.15811;Entire rental unit;Entire home/apt;3;;1 bath;2.0;;"[""Dedicated workspace"", ""Shampoo"", ""TV"", ""Washer"", ""Wifi"", ""Outdoor furniture"", ""Iron"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Private entrance"", ""Hangers"", ""Ethernet connection"", ""Crib"", ""Air conditioning"", ""Essentials"", ""Hot water""]";t;80.0
7878502;el Carmel;Horta-Guinardó;41.42569;2.15808;Private room in guest suite;Private room;2;;1 private bath;;;"[""Patio or balcony"", ""Garden view"", ""Dedicated workspace"", ""Coffee maker"", ""Pocket wifi"", ""Refrigerator"", ""Host greets you"", ""Drying rack for clothing"", ""Lock on bedroom door"", ""Smoking allowed"", ""Paid parking off premises"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""BBQ grill"", ""Outdoor furniture"", ""Iron"", ""Bed linens"", ""City skyline view"", ""Single level home"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Courtyard view"", ""Clothing storage"", ""Free street parking"", ""Private backyard \u2013 Fully fenced"", ""Microwave"", ""Barbecue utensils"", ""Hair dryer"", ""Private entrance"", ""Hangers"", ""Body soap"", ""AC - split type ductless system"", ""Outdoor dining area"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel""]";t;30.0
11445715;la Vila Olímpica del Poblenou;Sant Martí;41.39446;2.1955;Entire rental unit;Entire home/apt;4;1.0;1 bath;2.0;3.0;"[""Dedicated workspace"", ""Shampoo"", ""Refrigerator"", ""Bathtub"", ""Long term stays allowed"", ""Air conditioning"", ""Hot water"", ""TV with standard cable"", ""Smart lock"", ""Iron"", ""Bed linens"", ""Self check-in"", ""Oven"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Stove"", ""Exterior security cameras on property"", ""Hot water kettle"", ""Microwave"", ""Kitchen"", ""Coffee maker: espresso machine, Nespresso"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Private entrance"", ""Hangers"", ""Free washer \u2013 In unit"", ""Essentials""]";t;94.0
27644158;el Raval;Ciutat Vella;41.38012;2.17353;Entire rental unit;Entire home/apt;6;2.0;2 baths;2.0;4.0;"[""Shampoo"", ""TV"", ""Washer"", ""Wifi"", ""Dishes and silverware"", ""Iron"", ""Elevator"", ""Air conditioning"", ""Essentials""]";t;157.0
52976917;la Nova Esquerra de l'Eixample;Eixample;41.376865;2.150132;Room in hotel;Private room;2;1.0;1 private bath;1.0;1.0;"[""Paid parking garage off premises"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Pool"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator"", ""Exterior security cameras on property"", ""City skyline view"", ""Hot water kettle"", ""Essentials"", ""Hot water"", ""Shower gel""]";t;600.0
